play_id,game_id,home_team,away_team,week,season,game_date,start_time,qtr,game_seconds_remaining,down,ydstogo,goal_to_go,yardline_100,posteam,defteam,posteam_score,defteam_score,score_differential,desc,play_type,yards_gained,touchdown,pass_touchdown,rush_touchdown,field_goal_result,extra_point_attempt,two_point_attempt,no_huddle,qb_kneel,qb_spike,timeout,timeout_team,posteam_timeouts_remaining,defteam_timeouts_remaining,out_of_bounds,incomplete_pass,sack,penalty
2984.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,900.0,3.0,10.0,0,51.0,DAL,PHI,20.0,24.0,-4.0,(15:00) (Shotgun) 4-D.Prescott pass incomplete short middle to 88-C.Lamb.,pass,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,1.0,0.0,0.0
3007.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,893.0,4.0,10.0,0,51.0,DAL,PHI,20.0,24.0,-4.0,"(14:53) 5-B.Anger punts 38 yards to PHI 13, Center-44-T.Sieg, fair catch by 2-J.Dotson.",punt,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3027.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,886.0,1.0,10.0,0,87.0,PHI,DAL,24.0,20.0,4.0,(14:46) (Shotgun) 1-J.Hurts pass short left to 26-S.Barkley to PHI 21 for 8 yards (20-K.Elam; 59-K.Murray).,pass,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3052.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,843.0,2.0,2.0,0,79.0,PHI,DAL,24.0,20.0,4.0,(14:03) (Shotgun) 26-S.Barkley left guard to PHI 22 for 1 yard (94-M.Kneeland; 90-S.Thomas).,run,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3074.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,804.0,3.0,1.0,0,78.0,PHI,DAL,24.0,20.0,4.0,(13:24) 1-J.Hurts up the middle to PHI 23 for 1 yard (53-J.Houston).,run,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3101.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,766.0,1.0,10.0,0,77.0,PHI,DAL,24.0,20.0,4.0,"(12:46) (No Huddle, Shotgun) PENALTY on DAL, Defensive Too Many Men on Field, 5 yards, enforced at PHI 23 - No Play.",no_play,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,1.0
3125.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,747.0,1.0,5.0,0,72.0,PHI,DAL,24.0,20.0,4.0,(12:27) 26-S.Barkley right end to PHI 32 for 4 yards (18-D.Clark; 57-J.Sanborn).,run,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3147.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,705.0,2.0,1.0,0,68.0,PHI,DAL,24.0,20.0,4.0,(11:45) 26-S.Barkley left guard to PHI 32 for no gain (28-M.Hooker; 90-S.Thomas).,run,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3169.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,665.0,3.0,1.0,0,68.0,PHI,DAL,24.0,20.0,4.0,(11:05) 1-J.Hurts up the middle to PHI 33 for 1 yard (57-J.Sanborn; 59-K.Murray).,run,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3191.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,621.0,1.0,10.0,0,67.0,PHI,DAL,24.0,20.0,4.0,(10:21) (Shotgun) 1-J.Hurts pass short left to 6-D.Smith to PHI 40 for 7 yards (28-M.Hooker).,pass,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3219.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,586.0,2.0,3.0,0,60.0,PHI,DAL,24.0,20.0,4.0,"(9:46) (No Huddle, Shotgun) 1-J.Hurts pass short left to 26-S.Barkley to PHI 45 for 5 yards (26-D.Bland) [41-D.Ezeiruaku].",pass,5.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3244.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,551.0,1.0,10.0,0,55.0,PHI,DAL,24.0,20.0,4.0,"(9:11) (No Huddle, Shotgun) 26-S.Barkley left end to PHI 41 for -4 yards (53-J.Houston).",run,-4.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3278.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,506.0,,0.0,0,,,,,,,Timeout #1 by PHI at 08:26.,no_play,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,PHI,,,0.0,0.0,0.0,0.0
3266.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,506.0,2.0,14.0,0,59.0,PHI,DAL,24.0,20.0,4.0,(8:26) (Shotgun) 1-J.Hurts pass incomplete short right.,pass,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,0.0,1.0,0.0,0.0
3296.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,498.0,3.0,14.0,0,59.0,PHI,DAL,24.0,20.0,4.0,(8:18) (Shotgun) 1-J.Hurts pass short left to 88-D.Goedert to 50 for 9 yards (7-T.Diggs).,pass,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,0.0,0.0,0.0,0.0
3321.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,447.0,4.0,5.0,0,50.0,PHI,DAL,24.0,20.0,4.0,"(7:27) (No Huddle, Shotgun) PENALTY on PHI, Delay of Game, 5 yards, enforced at 50 - No Play.",no_play,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,2.0,3.0,0.0,0.0,0.0,1.0
3345.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,447.0,4.0,10.0,0,55.0,PHI,DAL,24.0,20.0,4.0,"(7:27) 10-B.Mann punts 44 yards to DAL 11, Center-47-C.Hughlett, out of bounds. ** Injury Update: DAL-29-C.Goodwin has returned to the game.",punt,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,0.0,0.0,0.0,0.0
3364.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,440.0,1.0,10.0,0,89.0,DAL,PHI,20.0,24.0,-4.0,(7:20) (Shotgun) 4-D.Prescott pass short left to 88-C.Lamb to DAL 24 for 13 yards (27-Q.Mitchell).,pass,13.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,0.0,0.0,0.0
3399.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,410.0,1.0,10.0,0,76.0,DAL,PHI,20.0,24.0,-4.0,"(6:50) 33-J.Williams right guard to DAL 22 for -2 yards (58-J.Hunt, 90-J.Davis).",run,-2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,0.0,0.0,0.0
3425.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,372.0,2.0,12.0,0,78.0,DAL,PHI,20.0,24.0,-4.0,"(6:12) (Shotgun) 4-D.Prescott pass short left to 9-K.Turpin to DAL 24 for 2 yards (24-A.Mukuba, 30-J.Campbell).",pass,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,0.0,0.0,0.0
3451.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,325.0,3.0,10.0,0,76.0,DAL,PHI,20.0,24.0,-4.0,(5:25) (Shotgun) 4-D.Prescott pass short right to 33-J.Williams to DAL 27 for 3 yards (8-A.Jackson; 27-Q.Mitchell).,pass,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,0.0,0.0,0.0
3481.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,290.0,4.0,7.0,0,73.0,DAL,PHI,20.0,24.0,-4.0,"(4:50) 5-B.Anger punts 49 yards to PHI 24, Center-44-T.Sieg, fair catch by 2-J.Dotson.",punt,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,0.0,0.0,0.0
3501.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,283.0,1.0,10.0,0,76.0,PHI,DAL,24.0,20.0,4.0,(4:43) (Shotgun) 26-S.Barkley right guard to PHI 24 for no gain (95-K.Clark; 54-S.Williams).,run,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,0.0,0.0,0.0,0.0
3530.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,242.0,2.0,10.0,0,76.0,PHI,DAL,24.0,20.0,4.0,(4:02) (Shotgun) 1-J.Hurts scrambles left end pushed ob at PHI 27 for 3 yards (54-S.Williams).,run,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,1.0,0.0,0.0,0.0
3562.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,235.0,3.0,7.0,0,73.0,PHI,DAL,24.0,20.0,4.0,(3:55) (Shotgun) 1-J.Hurts pass short right to 2-J.Dotson to PHI 31 for 4 yards (26-D.Bland).,pass,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,0.0,0.0,0.0,0.0
3587.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,189.0,4.0,3.0,0,69.0,PHI,DAL,24.0,20.0,4.0,"(3:09) 10-B.Mann punts 51 yards to DAL 18, Center-47-C.Hughlett, out of bounds.",punt,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,0.0,0.0,0.0,0.0
3606.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,182.0,1.0,10.0,0,82.0,DAL,PHI,20.0,24.0,-4.0,(3:02) (Shotgun) 4-D.Prescott pass short right to 87-J.Ferguson pushed ob at DAL 23 for 5 yards (53-Z.Baun).,pass,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,1.0,0.0,0.0,0.0
3643.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,177.0,2.0,5.0,0,77.0,DAL,PHI,20.0,24.0,-4.0,"(2:57) (No Huddle, Shotgun) 4-D.Prescott pass incomplete deep right to 88-C.Lamb.",pass,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,3.0,2.0,0.0,1.0,0.0,0.0
3671.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,172.0,3.0,5.0,0,77.0,DAL,PHI,20.0,24.0,-4.0,(2:52) (Shotgun) 4-D.Prescott pass short left to 3-G.Pickens pushed ob at DAL 38 for 15 yards (8-A.Jackson).,pass,15.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,1.0,0.0,0.0,0.0
3701.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,167.0,1.0,10.0,0,62.0,DAL,PHI,20.0,24.0,-4.0,"(2:47) (No Huddle, Shotgun) 4-D.Prescott pass incomplete deep right to 88-C.Lamb (27-Q.Mitchell).",pass,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,3.0,2.0,0.0,1.0,0.0,0.0
3724.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,160.0,2.0,10.0,0,62.0,DAL,PHI,20.0,24.0,-4.0,(2:40) (Shotgun) 4-D.Prescott pass incomplete deep right to 86-L.Schoonmaker (33-C.DeJean).,pass,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,1.0,0.0,0.0
3747.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,153.0,3.0,10.0,0,62.0,DAL,PHI,20.0,24.0,-4.0,(2:33) (Shotgun) 4-D.Prescott pass short middle to 33-J.Williams to DAL 45 for 7 yards (53-Z.Baun).,pass,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,0.0,0.0,0.0
3772.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,120.0,4.0,3.0,0,55.0,DAL,PHI,20.0,24.0,-4.0,(2:00) (Shotgun) 4-D.Prescott pass incomplete deep left to 88-C.Lamb.,pass,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,0.0,1.0,0.0,0.0
3802.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,114.0,1.0,10.0,0,44.0,PHI,DAL,24.0,20.0,4.0,(1:54) (Shotgun) 26-S.Barkley right end to DAL 45 for -1 yards (54-S.Williams).,run,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,0.0,0.0,0.0,0.0
3836.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,111.0,,0.0,0,,,,,,,Timeout #1 by DAL at 01:51.,no_play,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,DAL,,,0.0,0.0,0.0,0.0
3824.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,111.0,2.0,11.0,0,45.0,PHI,DAL,24.0,20.0,4.0,(1:51) (Shotgun) 1-J.Hurts pass short left to 11-A.Brown to DAL 37 for 8 yards (20-K.Elam).,pass,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,0.0,0.0,0.0
3873.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,105.0,,0.0,0,,,,,,,Timeout #2 by DAL at 01:45.,no_play,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,DAL,,,0.0,0.0,0.0,0.0
3861.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,105.0,3.0,3.0,0,37.0,PHI,DAL,24.0,20.0,4.0,(1:45) (Shotgun) 1-J.Hurts scrambles up the middle to DAL 33 for 4 yards (95-K.Clark).,run,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,0.0
3907.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,89.0,,0.0,0,,,,,,,Timeout #3 by DAL at 01:29.,no_play,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,DAL,,,0.0,0.0,0.0,0.0
3895.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,89.0,1.0,10.0,0,33.0,PHI,DAL,24.0,20.0,4.0,(1:29) 1-J.Hurts kneels to DAL 34 for -1 yards.,qb_kneel,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0
3924.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,49.0,2.0,11.0,0,34.0,PHI,DAL,24.0,20.0,4.0,(:49) 1-J.Hurts kneels to DAL 35 for -1 yards.,qb_kneel,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0
3946.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,33.0,3.0,12.0,0,35.0,PHI,DAL,24.0,20.0,4.0,(:33) 1-J.Hurts kneels to DAL 36 for -1 yards.,qb_kneel,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0
3968.0,2025_01_DAL_PHI,PHI,DAL,1,2025,2025-09-04,2025-09-04 20:23:01,4.0,0.0,,0.0,0,,PHI,DAL,24.0,20.0,4.0,END GAME,,,,,,,,,0.0,0.0,0.0,,,2.0,0.0,0.0,,,
3155.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,900.0,2.0,5.0,0,60.0,KC,LAC,12.0,20.0,-8.0,(15:00) 15-P.Mahomes pass incomplete short right to 5-M.Brown (90-T.Tart).,pass,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,1.0,0.0,0.0
3180.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,896.0,3.0,5.0,0,60.0,KC,LAC,12.0,20.0,-8.0,(14:56) (Shotgun) 15-P.Mahomes pass short middle to 9-J.Smith-Schuster to LAC 48 for 12 yards (0-D.Henley; 45-T.Tuipulotu) [3-D.James].,pass,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3205.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,855.0,1.0,10.0,0,48.0,KC,LAC,12.0,20.0,-8.0,(14:15) 29-K.Hunt left guard to LAC 46 for 2 yards (3-D.James; 91-D.Hand).,run,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3227.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,813.0,2.0,8.0,0,46.0,KC,LAC,12.0,20.0,-8.0,(13:33) (Shotgun) 15-P.Mahomes pass short left to 29-K.Hunt to LAC 42 for 4 yards (3-D.James).,pass,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3252.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,773.0,3.0,4.0,0,42.0,KC,LAC,12.0,20.0,-8.0,(12:53) (Shotgun) 15-P.Mahomes scrambles up the middle to LAC 37 for 5 yards (32-A.Gilman).,run,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3274.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,730.0,1.0,10.0,0,37.0,KC,LAC,12.0,20.0,-8.0,"(12:10) (Shotgun) 15-P.Mahomes pass short right to 87-T.Kelce for 37 yards, TOUCHDOWN.",pass,37.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3300.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,724.0,,0.0,0,2.0,KC,LAC,18.0,20.0,-2.0,TWO-POINT CONVERSION ATTEMPT. 15-P.Mahomes pass to 83-N.Gray is incomplete. ATTEMPT FAILS.,pass,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3313.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,724.0,,0.0,0,35.0,LAC,KC,20.0,18.0,2.0,7-H.Butker kicks 59 yards from KC 35 to LAC 6. 28-H.Haskins to LAC 26 for 20 yards (20-N.Williams).,kickoff,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3343.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,719.0,1.0,10.0,0,74.0,LAC,KC,20.0,18.0,2.0,(11:59) 10-J.Herbert pass short right to 8-O.Hampton to LAC 33 for 7 yards (35-J.Watson; 23-D.Tranquill). ** Injury Update: KC-35-J.Watson has returned to the game.,pass,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3368.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,673.0,2.0,3.0,0,67.0,LAC,KC,20.0,18.0,2.0,(11:13) (Shotgun) 10-J.Herbert pass short left to 13-K.Allen to LAC 37 for 4 yards (27-C.Conner).,pass,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3396.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,636.0,1.0,10.0,0,63.0,LAC,KC,20.0,18.0,2.0,"(10:36) (Shotgun) 8-O.Hampton right end to LAC 36 for -1 yards (51-M.Danna, 21-J.Hicks).",run,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3418.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,592.0,2.0,11.0,0,64.0,LAC,KC,20.0,18.0,2.0,(9:52) (Shotgun) 10-J.Herbert pass short right to 1-Q.Johnston to LAC 40 for 4 yards (22-T.McDuffie).,pass,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3443.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,551.0,3.0,7.0,0,60.0,LAC,KC,20.0,18.0,2.0,(9:11) (Shotgun) 10-J.Herbert pass short right to 13-K.Allen to LAC 49 for 9 yards (21-J.Hicks).,pass,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3468.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,511.0,1.0,10.0,0,51.0,LAC,KC,20.0,18.0,2.0,(8:31) (Shotgun) 10-J.Herbert pass short left to 8-O.Hampton pushed ob at KC 45 for 6 yards (21-J.Hicks).,pass,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,1.0,0.0,0.0,0.0
3498.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,470.0,2.0,4.0,0,45.0,LAC,KC,20.0,18.0,2.0,(7:50) (Shotgun) 10-J.Herbert pass short left to 9-T.Harris to KC 34 for 11 yards (23-D.Tranquill).,pass,11.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3523.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,429.0,1.0,10.0,0,34.0,LAC,KC,20.0,18.0,2.0,(7:09) (Shotgun) 10-J.Herbert pass short right to 15-L.McConkey to KC 25 for 9 yards (35-J.Watson).,pass,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3548.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,389.0,2.0,1.0,0,25.0,LAC,KC,20.0,18.0,2.0,(6:29) 8-O.Hampton up the middle to KC 25 for no gain (95-C.Jones; 54-L.Chenal).,run,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3570.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,351.0,3.0,1.0,0,25.0,LAC,KC,20.0,18.0,2.0,(5:51) Direct snap to 83-T.Conklin. 83-T.Conklin up the middle to KC 23 for 2 yards (92-D.Nnadi).,run,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3594.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,309.0,1.0,10.0,0,23.0,LAC,KC,20.0,18.0,2.0,"(5:09) (Shotgun) 10-J.Herbert pass deep right to 1-Q.Johnston for 23 yards, TOUCHDOWN. PENALTY on KC-21-J.Hicks, Face Mask, 8 yards, enforced between downs.",pass,23.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,1.0
3631.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,302.0,,0.0,0,7.0,LAC,KC,26.0,18.0,8.0,"11-C.Dicker extra point is GOOD, Center-41-R.Lovato, Holder-16-J.Scott.",extra_point,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
3646.0,2025_01_KC_LAC,LAC,KC,1,2025,2025-09-05,2025-09-05 20:11:05,4.0,302.0,,0.0,0,35.0,KC,LAC,18.0,27.0,-9.0,11-C.Dicker kicks 59 yards from LAC 35 to KC 6. 81-N.Remigio to KC 28 for 22 yards (40-K.Williamson; 50-C.Murphy).,kickoff,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0
